Accident_Date,Claim_Date,Claiment_Gender,chk,Claimant_Age,Claim_Number,Policy_Number,Policy_Type,Fraud_Found,Deductible,Driver_Rating,Police_Report_Filed,Witness_Present,Agent_Type,Base_Policy_Type,,
25-Feb-01,03-Aug-01,Male,2,27,14108,2712,Sedan - Collision,0,400,1,No,No,External,Collision,,
16-Mar-01,20-Mar-02,Male,2,63,14109,4913,Sedan - Liability,0,400,1,No,No,External,Liability,,
24-Jan-01,04-Jun-01,Male,2,76,14110,122,Sedan - Collision,1,400,3,No,No,External,Collision,,
18-Apr-01,26-May-01,Male,4,46,14111,1310,Sedan - Liability,0,400,3,No,No,External,Liability,,
04-Mar-01,01-Apr-01,Male,2,40,14112,654,Sedan - Collision,0,400,4,No,No,External,Collision,,
17-Jun-01,08-Oct-01,Male,6,30,14113,3814,Sedan - Liability,0,400,3,No,No,External,Liability,,
21-Jan-02,02-May-02,Male,4,36,14114,3008,Sedan - Liability,0,400,4,No,No,External,Liability,,
06-Jan-01,07-Apr-01,Female,0,35,14115,4198,Sedan - Collision,0,400,3,No,No,External,Collision,,
07-Jan-01,20-Apr-01,Male,6,20,14116,4558,Sedan - All Perils,1,400,4,No,No,External,All Perils,,
09-Jan-01,14-Feb-01,Male,4,56,14117,4880,Sedan - Liability,0,400,2,No,No,External,Liability,,
14-Apr-01,02-Oct-01,Male,2,20,14118,835,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
14-Nov-01,15-Jul-02,Female,0,78,14119,3300,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
02-Jan-01,12-Mar-01,Male,2,43,14120,247,Sedan - Liability,0,400,2,No,No,External,Liability,,
25-Mar-01,24-Nov-01,Male,2,65,14121,4464,Sedan - Liability,0,400,1,No,No,External,Liability,,
23-May-01,21-Jul-01,Male,6,50,14122,598,Sedan - Collision,0,400,1,No,No,External,Collision,,
17-Mar-01,19-Jul-01,Male,6,73,14123,1094,Sedan - Collision,0,400,1,No,No,External,Collision,,
16-Jul-02,08-Oct-02,Male,2,74,14124,4959,Sedan - Collision,0,400,2,No,No,External,Collision,,
02-Aug-01,27-Aug-02,Male,3,50,14125,3503,Sedan - Collision,0,400,3,No,No,External,Collision,,
25-Aug-01,31-Aug-01,Male,3,23,14126,552,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
07-Sep-01,03-Jan-02,Male,3,65,14127,4123,Sedan - All Perils,1,400,3,No,No,External,All Perils,,
07-Jan-01,10-Nov-01,Female,0,74,14128,4894,Sedan - Collision,1,500,4,No,No,External,Collision,,
29-May-01,03-Aug-01,Male,3,57,14129,79,Sedan - Liability,0,400,1,No,No,External,Liability,,
23-May-01,17-Sep-01,Male,2,38,14130,4670,Sedan - Liability,0,400,3,No,No,External,Liability,,
21-Jul-02,21-Jul-02,Female,0,51,14131,4216,Sedan - Collision,0,400,4,No,No,External,Collision,,
15-Oct-01,13-Dec-01,Female,0,68,14132,3218,Sedan - Liability,0,400,1,No,No,External,Liability,,
03-Jan-01,02-Aug-01,Male,5,41,14133,2178,Sedan - Collision,0,400,1,No,No,External,Collision,,
14-Feb-01,13-Jun-01,Male,2,73,14134,4973,Sedan - Collision,1,400,4,No,No,External,Collision,,
05-Apr-01,11-Apr-01,Male,6,43,14135,521,Sedan - Collision,0,400,1,No,No,External,Collision,,
17-Jan-01,03-Feb-01,Male,1,25,14136,2893,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
04-Aug-01,26-Sep-01,Male,4,72,14137,1678,Sedan - Liability,0,400,2,No,No,External,Liability,,
09-Jan-01,08-May-01,Male,4,61,14138,4850,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
28-Jan-02,27-Jun-02,Male,4,43,14139,178,Sedan - Liability,0,400,3,No,No,External,Liability,,
16-Jul-01,15-Sep-01,Male,3,22,14140,776,Sedan - Liability,0,400,1,No,No,External,Liability,,
03-Mar-02,29-Mar-02,Male,6,23,14141,4800,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
15-Aug-01,23-Sep-01,Male,5,28,14142,513,Sedan - All Perils,1,400,4,No,No,External,All Perils,,
27-Feb-02,03-May-02,Male,4,61,14143,4772,Sedan - Liability,0,400,2,No,No,External,Liability,,
05-Mar-01,05-May-01,Female,0,52,14144,2420,Sedan - Collision,0,400,1,No,No,External,Collision,,
24-Feb-01,10-Mar-01,Male,6,72,14145,4166,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
30-Aug-01,18-Oct-01,Male,5,64,14146,214,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
17-Jan-01,24-Jun-01,Female,0,49,14147,2174,Sedan - Liability,0,400,3,No,No,External,Liability,,
04-Oct-02,15-Feb-03,Male,6,77,14148,1305,Sedan - Liability,0,400,3,No,No,External,Liability,,
21-May-01,31-May-01,Male,3,63,14149,4460,Sedan - Collision,0,400,1,Yes,Yes,External,Collision,,
11-Feb-01,22-Feb-01,Male,3,60,14150,3355,Sedan - Liability,0,400,4,No,No,External,Liability,,
02-Mar-03,16-Jun-03,Female,0,74,14151,1132,Sedan - Collision,0,400,2,No,No,External,Collision,,
01-Mar-02,09-Mar-02,Male,2,74,14152,1233,Sedan - Collision,0,400,1,No,No,External,Collision,,
14-Mar-01,05-Jun-01,Male,2,39,14153,3371,Sedan - Collision,0,400,4,No,No,External,Collision,,
20-Jul-01,20-May-02,Male,5,33,14154,2681,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
30-Dec-01,17-Jan-03,Female,0,54,14155,2306,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
28-Jan-01,13-Aug-01,Male,3,59,14156,1656,Sedan - Liability,0,400,3,No,No,External,Liability,,
29-Jan-01,26-Mar-01,Male,3,53,14157,3279,Sedan - Liability,0,400,3,No,No,External,Liability,,
02-Feb-01,11-Aug-01,Male,5,47,14158,2886,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
09-Oct-01,20-Mar-02,Male,5,62,14159,1937,Sedan - Liability,0,400,4,No,No,External,Liability,,
14-Mar-01,09-May-01,Male,6,34,14160,4414,Sedan - Liability,0,400,3,No,No,External,Liability,,
20-Feb-01,02-Mar-01,Male,2,77,14161,4248,Sedan - Collision,0,400,4,No,No,External,Collision,,
12-Nov-01,21-Jul-02,Male,6,76,14162,999,Sedan - Liability,0,400,4,No,No,External,Liability,,
13-Jul-01,31-Jul-01,Female,0,56,14163,4966,Sedan - Collision,0,400,2,No,No,External,Collision,,
27-Dec-02,08-May-03,Male,2,60,14164,603,Sedan - Liability,0,400,4,No,No,External,Liability,,
10-Feb-01,12-Apr-01,Male,4,63,14165,20,Sedan - Liability,0,400,3,No,No,External,Liability,,
27-Jun-01,29-Jul-01,Male,3,65,14166,2643,Sedan - Collision,0,400,1,No,No,External,Collision,,
01-Feb-01,23-Nov-01,Male,3,61,14167,2465,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
18-Oct-01,26-Oct-01,Male,2,24,14168,2124,Sedan - Collision,0,700,4,No,No,External,Collision,,
11-Nov-01,15-Dec-01,Male,6,74,14169,4831,Sedan - Liability,0,400,3,No,No,External,Liability,,
12-Sep-02,27-Sep-02,Male,1,40,14170,3533,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
03-May-01,06-Sep-01,Male,2,62,14171,1223,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
12-Mar-01,19-Nov-01,Male,2,76,14172,233,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
14-Apr-02,23-Jul-02,Female,0,32,14173,1661,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
26-Jan-01,01-Feb-01,Female,0,61,14174,4998,Sedan - Collision,0,400,4,Yes,No,External,Collision,,
17-Oct-01,17-Oct-01,Male,5,24,14175,3090,Sedan - All Perils,0,400,3,Yes,No,External,All Perils,,
22-Feb-02,03-Mar-02,Male,1,62,14176,3269,Sedan - Collision,0,400,4,No,No,External,Collision,,
01-Dec-02,06-Feb-03,Male,6,31,14177,2742,Sedan - Liability,0,400,3,No,No,External,Liability,,
14-Jan-01,23-Jan-01,Male,3,30,14178,715,Sedan - Liability,0,400,3,No,No,External,Liability,,
24-Jan-02,01-Mar-02,Male,2,59,14179,36,Sedan - Liability,0,500,3,No,No,External,Liability,,
27-Oct-01,12-Jun-02,Female,0,62,14180,3435,Sedan - Liability,0,400,4,No,No,External,Liability,,
05-Jan-01,06-Jan-01,Male,1,57,14181,2946,Sedan - Liability,0,400,2,No,No,External,Liability,,
10-Jul-01,16-Sep-01,Male,1,43,14182,559,Sedan - Liability,0,400,2,No,No,External,Liability,,
15-Apr-03,20-Dec-03,Male,1,70,14183,1886,Sedan - All Perils,1,400,4,No,No,External,All Perils,,
10-May-02,22-Jul-02,Male,2,56,14184,2963,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
14-Mar-03,16-Jan-04,Male,3,51,14185,1387,Sedan - Liability,0,400,4,No,No,External,Liability,,
14-Feb-03,22-Jun-03,Female,0,31,14186,11,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
12-Apr-01,26-May-01,Male,2,38,14187,3994,Sedan - Collision,0,400,2,No,No,External,Collision,,
24-Jul-02,06-Sep-02,Male,1,47,14188,3563,Sedan - Collision,0,400,3,No,No,External,Collision,,
27-Apr-01,18-Jun-01,Male,4,31,14189,742,Sedan - Liability,0,400,1,No,No,External,Liability,,
01-Jul-01,04-Aug-02,Male,6,74,14190,618,Sedan - Liability,0,400,4,No,No,External,Liability,,
19-May-01,14-Jun-01,Male,1,76,14191,975,Sedan - Collision,0,400,4,No,No,External,Collision,,
13-Mar-03,29-Jan-04,Male,6,51,14192,2013,Sedan - Liability,0,400,4,No,No,External,Liability,,
13-Mar-03,26-Aug-03,Male,6,64,14193,2976,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
03-Oct-01,27-Nov-01,Male,6,34,14194,1088,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
03-Feb-01,13-Jul-01,Male,4,62,14195,4675,Sedan - Collision,0,400,3,No,No,Internal,Collision,,
24-Aug-01,18-Sep-01,Male,5,76,14196,582,Sedan - Collision,0,400,4,No,No,External,Collision,,
26-Jun-01,04-Sep-01,Male,1,43,14197,870,Sport - Collision,0,400,2,No,No,External,Collision,,
31-Mar-01,29-Sep-01,Male,4,75,14198,64,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
13-Apr-02,16-Apr-02,Male,6,24,14199,4785,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
13-Jun-02,07-Aug-02,Male,6,76,14200,3909,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
09-Feb-01,17-Feb-01,Male,6,48,14201,3322,Sedan - Collision,0,400,4,No,No,External,Collision,,
20-Jul-01,13-Nov-01,Male,5,68,14202,1579,Sedan - Liability,0,400,4,No,No,External,Liability,,
20-Nov-01,08-Dec-01,Male,1,65,14203,718,Sedan - Liability,0,400,2,No,No,External,Liability,,
14-Jun-01,26-Aug-01,Male,1,62,14204,3350,Sport - Collision,0,400,1,No,No,External,Collision,,
19-Mar-01,24-Jun-01,Male,5,28,14205,2781,Sedan - Liability,0,400,2,Yes,No,External,Liability,,
14-Apr-01,16-May-01,Female,0,37,14206,370,Utility - All Perils,0,400,3,No,No,External,All Perils,,
30-Sep-01,31-Mar-02,Male,3,41,14207,2828,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
08-Oct-01,28-Apr-02,Male,5,55,14208,2731,Sedan - Liability,0,400,1,No,No,External,Liability,,
26-Sep-01,13-May-02,Male,4,68,14209,1664,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
06-Jan-01,09-Sep-01,Male,3,78,14210,4664,Sedan - Liability,0,400,3,No,No,External,Liability,,
10-Mar-01,15-Dec-01,Male,5,56,14211,1175,Sedan - Liability,0,400,1,No,No,External,Liability,,
29-Jan-01,08-Mar-01,Female,0,35,14212,3615,Sedan - Liability,0,400,3,No,No,External,Liability,,
29-Jun-02,23-Jul-02,Male,6,68,14213,2694,Sedan - Collision,0,400,2,No,No,External,Collision,,
19-Apr-02,28-Apr-02,Male,1,37,14214,2488,Sedan - Collision,0,400,1,No,No,External,Collision,,
01-Mar-01,30-Jun-01,Male,1,43,14215,4087,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
18-Feb-01,20-Mar-01,Male,3,50,14216,810,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
17-Jan-01,29-Mar-01,Male,1,76,14217,4501,Sedan - Collision,0,400,2,No,No,External,Collision,,
23-Feb-01,27-May-01,Male,5,35,14218,3868,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
23-Apr-02,02-May-02,Female,0,36,14219,2896,Sedan - Collision,0,400,2,No,No,External,Collision,,
03-Apr-02,12-Jan-03,Male,3,63,14220,2173,Sedan - Liability,0,400,2,No,No,External,Liability,,
27-Jan-01,13-Mar-01,Male,5,48,14221,807,Sedan - Liability,0,400,3,No,No,External,Liability,,
27-Mar-01,22-Jun-01,Male,6,23,14222,2679,Sedan - Liability,0,400,1,No,No,External,Liability,,
11-Mar-01,17-Aug-01,Male,3,21,14223,4829,Sedan - Liability,0,400,4,No,No,External,Liability,,
02-Sep-01,01-Dec-01,Male,3,30,14224,1263,Sedan - Collision,1,400,3,No,No,External,Collision,,
12-Jan-02,10-Feb-02,Male,1,43,14225,281,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
20-Dec-02,23-Apr-03,Male,6,68,14226,3884,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
08-Mar-01,09-Jul-01,Male,1,75,14227,3412,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
17-Jul-01,09-Sep-01,Male,5,46,14228,1329,Sedan - Collision,0,400,4,No,No,External,Collision,,
24-Feb-01,27-Apr-01,Male,5,30,14229,3997,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
22-Jan-01,30-Jan-01,Male,5,72,14230,2173,Sedan - Liability,0,700,4,No,No,External,Liability,,
20-Feb-01,27-May-01,Male,2,38,14231,2735,Sedan - Liability,0,400,4,No,No,External,Liability,,
27-Nov-01,14-Feb-02,Female,0,54,14232,4796,Sedan - Liability,0,400,4,No,No,External,Liability,,
07-Jan-01,11-Jul-01,Male,6,43,14233,3273,Sedan - Collision,0,400,3,No,No,External,Collision,,
12-Mar-03,04-Oct-03,Male,3,51,14234,4596,Sedan - Liability,0,400,4,No,No,External,Liability,,
24-Feb-03,02-May-03,Male,3,21,14235,1546,Sedan - Liability,0,400,3,No,No,External,Liability,,
17-Feb-01,28-Jun-01,Male,2,24,14236,3339,Sedan - Liability,0,400,1,No,No,External,Liability,,
17-Dec-01,26-Sep-02,Male,5,46,14237,376,Sedan - Liability,0,400,3,No,No,External,Liability,,
19-Jun-03,29-Jun-03,Male,3,55,14238,693,Sedan - Liability,0,400,3,No,No,External,Liability,,
09-Jan-01,26-Feb-01,Male,3,42,14239,3029,Sedan - Liability,0,400,4,No,No,External,Liability,,
19-Feb-01,20-Sep-01,Male,3,31,14240,3521,Sedan - Liability,0,400,3,No,No,External,Liability,,
20-Jun-03,06-Sep-03,Male,1,37,14241,4417,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
28-Jan-01,19-Dec-01,Male,4,78,14242,1132,Sedan - Collision,0,400,1,No,No,External,Collision,,
24-Nov-01,05-May-02,Male,6,58,14243,1782,Sedan - Collision,0,400,2,No,No,External,Collision,,
21-May-01,19-Dec-01,Male,5,30,14244,460,Sedan - Collision,0,400,2,No,No,External,Collision,,
17-Feb-01,28-Aug-01,Female,0,24,14245,4205,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
11-Oct-01,05-Nov-01,Male,6,22,14246,3470,Sedan - Collision,0,400,4,No,No,External,Collision,,
28-Feb-03,07-Mar-03,Male,2,76,14247,3595,Sedan - Liability,0,400,2,No,No,External,Liability,,
13-Sep-02,26-Jan-03,Female,0,20,14248,1076,Sedan - Liability,0,400,4,No,No,External,Liability,,
29-Jan-01,28-Mar-01,Male,4,59,14249,4172,Sedan - Collision,1,400,2,No,No,External,Collision,,
25-Mar-03,13-Apr-03,Male,3,48,14250,65,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
22-Feb-01,20-Jun-01,Male,5,23,14251,107,Sedan - Collision,0,400,4,No,No,External,Collision,,
01-Aug-02,15-Aug-02,Male,5,38,14252,4506,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
19-Jan-01,06-Mar-01,Male,2,41,14253,151,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
18-Sep-01,03-Jun-02,Male,4,64,14254,1045,Sedan - Collision,0,400,3,No,No,External,Collision,,
06-Jun-01,08-Jun-01,Male,2,43,14255,939,Sedan - Liability,0,400,1,No,No,External,Liability,,
06-Mar-01,24-Mar-01,Male,2,74,14256,2311,Sedan - Collision,0,400,2,No,No,External,Collision,,
27-Apr-01,08-Oct-01,Male,1,28,14257,2226,Sedan - Liability,0,400,4,No,No,External,Liability,,
06-May-01,04-Jul-01,Male,4,53,14258,2741,Sedan - Collision,0,400,1,No,No,External,Collision,,
19-Feb-02,20-May-02,Female,0,25,14259,1697,Sedan - Collision,0,400,3,No,No,External,Collision,,
29-Jan-01,05-Mar-01,Male,4,32,14260,4853,Sedan - Collision,0,400,1,No,No,External,Collision,,
16-Mar-01,14-Apr-01,Male,6,78,14261,91,Sedan - Collision,0,400,2,No,No,External,Collision,,
18-May-01,18-Jun-01,Male,5,20,14262,4753,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
27-Dec-01,11-Jun-02,Male,2,23,14263,2895,Sedan - Collision,0,400,4,No,No,External,Collision,,
07-Nov-01,07-Nov-01,Male,6,73,14264,120,Sedan - Collision,0,400,3,No,No,External,Collision,,
19-Jun-02,23-Jun-02,Male,6,60,14265,3884,Sedan - Liability,0,400,3,No,No,External,Liability,,
08-May-02,24-May-02,Male,6,58,14266,3823,Sedan - Collision,0,400,3,No,No,Internal,Collision,,
16-Mar-01,26-Dec-01,Male,1,44,14267,3828,Sedan - Liability,0,400,2,No,No,External,Liability,,
24-Feb-01,31-Oct-01,Male,1,51,14268,1142,Sedan - Collision,0,400,1,No,No,External,Collision,,
18-Feb-01,20-Feb-01,Male,3,58,14269,3253,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
17-Oct-01,12-May-02,Male,4,71,14270,53,Utility - All Perils,0,400,4,No,No,External,All Perils,,
26-Jan-01,03-Mar-01,Male,3,23,14271,252,Sedan - Collision,0,400,1,No,No,External,Collision,,
04-Apr-01,14-Jun-01,Male,6,48,14272,1059,Sedan - Collision,0,400,1,No,No,External,Collision,,
28-Feb-01,04-May-01,Male,1,49,14273,4815,Sedan - Collision,0,400,3,No,No,External,Collision,,
05-Sep-01,26-Oct-01,Male,2,72,14274,1352,Sedan - Collision,0,400,2,No,No,External,Collision,,
11-Dec-01,08-Mar-02,Male,3,48,14275,3019,Sedan - Collision,0,400,1,No,No,External,Collision,,
17-Nov-01,04-Oct-02,Male,3,68,14276,3456,Sedan - Liability,0,400,2,No,No,External,Liability,,
18-Nov-01,26-Oct-02,Male,2,53,14277,4913,Sedan - Collision,0,400,1,No,No,External,Collision,,
13-Jan-01,12-Mar-01,Male,6,75,14278,3405,Sport - Collision,0,400,4,No,No,External,Collision,,
07-Nov-02,23-Jan-03,Male,4,58,14279,4191,Sedan - Liability,0,400,3,No,No,External,Liability,,
28-Jan-01,06-Feb-01,Male,3,32,14280,1370,Sedan - Collision,0,400,2,No,No,External,Collision,,
18-Oct-01,27-Nov-01,Male,5,23,14281,1774,Sedan - Liability,0,500,4,No,No,External,Liability,,
30-Mar-02,26-Dec-02,Male,2,58,14282,3446,Sedan - Collision,0,400,2,No,No,External,Collision,,
09-Feb-01,14-Apr-02,Male,5,67,14283,4070,Sedan - Liability,0,400,2,Yes,No,External,Liability,,
07-Apr-02,19-Apr-02,Male,5,35,14284,230,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
24-Oct-01,27-Oct-01,Female,0,38,14285,4393,Sedan - Liability,0,400,2,No,No,External,Liability,,
15-Mar-02,11-May-02,Male,4,37,14286,3881,Sedan - Liability,0,400,4,No,No,External,Liability,,
18-Mar-01,02-Aug-01,Male,2,43,14287,3447,Sedan - Liability,0,400,3,No,No,External,Liability,,
15-Dec-01,24-Dec-01,Male,5,40,14288,3910,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
14-Mar-02,20-Jul-02,Male,3,39,14289,3749,Sedan - Collision,1,400,4,No,No,External,Collision,,
03-Feb-01,07-Mar-01,Female,0,37,14290,4109,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
26-Sep-02,31-Dec-02,Male,2,38,14291,3149,Sedan - Liability,0,400,4,No,No,External,Liability,,
18-Jan-01,24-Mar-01,Male,1,66,14292,4301,Sedan - Collision,0,700,1,No,No,External,Collision,,
01-Nov-01,03-Dec-01,Male,4,60,14293,582,Sedan - Liability,0,400,4,No,No,External,Liability,,
07-Dec-01,15-Jun-02,Male,5,53,14294,185,Utility - All Perils,0,400,4,No,No,External,All Perils,,
27-Oct-01,08-Feb-02,Male,5,68,14295,1594,Sedan - Collision,0,400,1,No,No,External,Collision,,
05-May-01,13-May-01,Male,6,76,14296,3464,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
27-Jun-01,20-Jul-01,Male,5,23,14297,1030,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
06-Feb-01,30-Mar-01,Male,1,59,14298,3629,Sedan - Liability,0,400,1,No,No,External,Liability,,
06-Feb-01,28-Sep-01,Male,3,36,14299,2371,Sedan - Liability,0,400,1,No,No,External,Liability,,
31-May-01,14-Jun-01,Male,2,66,14300,3033,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
17-Feb-03,14-Mar-03,Male,4,59,14301,2320,Sedan - Collision,0,400,4,No,No,External,Collision,,
03-Oct-02,25-Mar-03,Male,1,21,14302,3845,Sedan - Collision,0,400,3,No,No,External,Collision,,
04-Jul-03,10-Dec-03,Male,4,73,14303,658,Sedan - Collision,0,400,1,No,No,External,Collision,,
25-Jan-01,30-Apr-01,Male,5,25,14304,3049,Sedan - Collision,0,400,2,No,No,External,Collision,,
18-Jul-02,28-Jan-03,Male,4,77,14305,2817,Sedan - Liability,0,400,2,No,No,External,Liability,,
05-Jan-01,09-Aug-01,Male,6,45,14306,2263,Sedan - Liability,0,400,1,No,No,Internal,Liability,,
01-Apr-01,17-May-01,Male,4,32,14307,1139,Sedan - Collision,0,400,1,No,No,External,Collision,,
04-Oct-01,05-Mar-02,Male,2,20,14308,20,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
25-Aug-01,09-Sep-01,Male,3,30,14309,4237,Sedan - Collision,0,400,4,No,No,External,Collision,,
11-Jan-01,09-Jan-02,Male,4,62,14310,1242,Sedan - Collision,0,400,1,No,No,External,Collision,,
09-May-02,07-Jul-02,Male,3,28,14311,4019,Sedan - Collision,0,400,4,No,No,External,Collision,,
18-Feb-02,29-Mar-02,Male,5,68,14312,3042,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
11-Nov-01,02-Feb-02,Male,2,58,14313,417,Sedan - Liability,0,400,3,No,No,External,Liability,,
14-Jan-01,20-Jul-01,Female,0,70,14314,2429,Sedan - Collision,0,400,2,No,No,External,Collision,,
07-Jan-01,16-May-01,Male,2,39,14315,4111,Sedan - Collision,0,400,1,No,No,External,Collision,,
27-Aug-02,01-Sep-02,Male,2,66,14316,2748,Sedan - Liability,0,400,3,No,No,External,Liability,,
06-Mar-03,11-Oct-03,Male,2,30,14317,1654,Sedan - Collision,0,400,4,No,No,External,Collision,,
09-Jul-01,10-Jul-01,Male,6,31,14318,3368,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
25-Jun-01,10-May-02,Male,4,61,14319,405,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
26-May-01,08-Oct-01,Male,2,31,14320,1688,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
04-Jan-01,01-May-01,Male,2,29,14321,4068,Sedan - Collision,0,400,3,No,No,External,Collision,,
18-May-01,02-Aug-01,Male,1,76,14322,2376,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
07-May-01,25-May-01,Male,5,61,14323,4372,Sedan - All Perils,0,700,3,No,No,External,All Perils,,
30-Aug-01,21-Jan-02,Male,4,45,14324,3183,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
09-Feb-03,01-Nov-03,Female,0,31,14325,861,Sedan - Liability,0,400,2,No,No,External,Liability,,
13-Sep-02,23-Nov-02,Female,0,58,14326,643,Sedan - Collision,0,400,2,No,No,External,Collision,,
30-Mar-01,07-Apr-01,Male,1,68,14327,3708,Sedan - Liability,0,400,3,No,No,External,Liability,,
04-Jan-01,07-May-01,Male,1,51,14328,3510,Sedan - Collision,0,400,4,No,No,External,Collision,,
27-Sep-01,19-Jul-02,Female,0,38,14329,2421,Sedan - Liability,0,400,3,No,No,Internal,Liability,,
11-Oct-01,18-Oct-01,Male,1,19,14330,707,Sedan - Collision,0,400,2,No,No,External,Collision,,
16-Feb-01,11-May-01,Male,1,74,14331,3040,Sport - Collision,0,400,1,No,No,External,Collision,,
25-Jan-01,12-May-01,Male,4,68,14332,4501,Sedan - Liability,0,300,3,No,No,External,Liability,,
26-Jul-01,26-Jul-01,Male,5,64,14333,2922,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
16-Apr-01,28-May-01,Male,2,65,14334,714,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
06-Apr-01,14-Jan-02,Male,3,65,14335,3248,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
06-Jan-01,27-Aug-01,Male,6,77,14336,4475,Utility - All Perils,1,400,4,No,No,External,All Perils,,
11-Jan-01,05-Mar-01,Male,1,37,14337,659,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
29-Sep-01,30-Apr-02,Male,6,59,14338,1802,Sedan - Collision,0,400,4,No,No,External,Collision,,
04-Jun-02,26-Jan-03,Male,6,45,14339,735,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
12-Jun-02,31-Mar-03,Male,6,40,14340,2548,Sedan - Liability,0,400,1,No,No,External,Liability,,
27-Apr-01,02-Dec-01,Male,1,27,14341,1022,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
04-Sep-01,22-Apr-02,Male,1,61,14342,2712,Sedan - Collision,1,400,2,No,No,External,Collision,,
09-Jan-01,23-Apr-01,Male,1,63,14343,1090,Sedan - Liability,0,400,1,No,No,External,Liability,,
16-Apr-02,19-Sep-02,Male,3,30,14344,4665,Sedan - Collision,0,400,4,No,No,External,Collision,,
04-May-03,16-May-03,Male,3,45,14345,143,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
30-Sep-01,10-Nov-01,Male,1,48,14346,979,Utility - All Perils,0,400,4,No,No,External,All Perils,,
13-Jan-01,31-Oct-01,Male,1,52,14347,372,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
06-Jan-01,09-Jan-01,Female,0,49,14348,260,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
11-Jul-02,08-Aug-02,Male,3,70,14349,1168,Sedan - Collision,0,400,1,No,No,External,Collision,,
23-Jul-02,15-Dec-02,Female,0,58,14350,4114,Sedan - Liability,0,400,3,No,No,External,Liability,,
01-Jan-01,21-Sep-01,Male,5,76,14351,995,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
28-Jun-01,30-May-02,Male,3,28,14352,4439,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
31-Jan-01,28-Feb-02,Male,6,31,14353,2287,Sedan - Collision,0,400,1,No,No,External,Collision,,
24-Jun-01,18-Sep-01,Male,4,54,14354,810,Sedan - Liability,0,700,2,No,No,External,Liability,,
30-May-01,15-Dec-01,Male,1,25,14355,4769,Sedan - Liability,0,400,3,No,No,External,Liability,,
